"NOM_DE_L'EMPLACEMENT","PROVINCE_OU_TERRITOIRE","PÉRIODE_DE_DONNÉES","GROUPE_D'ÉLÉMENTS","ÉLÉMENT_DES_NORMALES","janv.","févr.","mars","avr.","mai","juin","juil.","août","sept.","oct.","nov.","déc.","année","code"
"TROIS-RIVIERES","QC","Long terme","Vent","Direction de la vitesse extrême du vent","SO","S","SO","SO","S","SO","S","S","SO","S","SO","SO","",""
"TROIS-RIVIERES","QC","Long terme","Vent","Direction de la vitesse extrême du vent (aaaa/mm/jj hh:mi)","2012/01/18 03:00","2006/02/17 13:00","2002/03/10 07:00","2013/04/25 03:00","2009/05/14 10:00","2007/06/05 23:00","2014/07/09 00:00","1996/08/25 12:00","2005/09/29 14:00","2002/10/05 04:00","2019/11/01 09:00","2004/12/23 23:00",""," "
"TROIS-RIVIERES","QC","Long terme","Vent","Vitesse extrême des rafales de vent (km/h)","95,0","106,0","89,0","87,0","96,0","74,0","91,0","72,0","98,0","93,0","103,0","91,0","",""
"TROIS-RIVIERES","QC","Long terme","Vent","Vitesse extrême des rafales de vent (km/h) (aaaa/mm/jj)","2012/01/18","2006/02/17","2008/03/08","2013/04/19","2009/05/14","2008/06/10","2014/07/01","2017/08/05","2005/09/29","2001/10/25","2019/11/01","2004/12/23",""," "
"TROIS-RIVIERES","QC","Long terme","Vent","Direction des rafales de vent extrême","S","SO","NE","SO","S","SO","SO","SO","SO","SO","SO","SO","",""
"TROIS-RIVIERES","QC","Long terme","Vent","Direction des rafales de vent extrême (aaaa/mm/jj)","2012/01/18","2006/02/17","2008/03/08","2013/04/19","2009/05/14","2008/06/10","2014/07/01","2017/08/05","2005/09/29","2001/10/25","2019/11/01","2004/12/23",""," "
"TROIS-RIVIERES","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 24 °C","0,0","0,0","0,0","0,0","0,0","0,9","4,8","1,5","0,3","0,0","0,0","0,0","7,5","D"
"TROIS-RIVIERES","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 18 °C","0,0","0,0","0,0","0,0","4,1","39,3","98,7","68,3","17,6","0,3","0,0","0,0","228,2","D"
"TROIS-RIVIERES","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 15 °C","0,0","0,0","0,0","0,2","18,9","99,6","187,6","150,3","51,8","2,7","0,0","0,0","511,1","D"
"TROIS-RIVIERES","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 10 °C","0,0","0,0","0,0","4,6","95,2","240,0","342,5","304,8","167,0","25,9","1,4","0,0","1181,5","D"
"TROIS-RIVIERES","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 5 °C","0,0","0,0","1,4","39,6","234,1","389,9","497,5","459,8","315,4","114,4","20,6","0,7","2073,4","D"
"TROIS-RIVIERES","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 0 °C","2,5","4,1","27,2","144,6","388,6","539,9","652,5","614,8","465,4","259,4","94,8","14,1","3207,8","D"
